percent,450nm,475nm,515nm,550nm,555nm,600nm,640nm,690nm,group,species
45,0.026503000408411,0.0268660001456737,0.0253219995647668,0.0228599999099969,0.0226980000734329,0.0234769992530345,0.0253500007092952,0.0268990006297826,0,SP012-ORA2
45,0.026503000408411,0.0268660001456737,0.0253219995647668,0.0228599999099969,0.0226980000734329,0.0234769992530345,0.0253500007092952,0.0268990006297826,0,SP012-ORA2
45,0.026503000408411,0.0268660001456737,0.0253219995647668,0.0228599999099969,0.0226980000734329,0.0234769992530345,0.0253500007092952,0.0268990006297826,0,SP012-ORA2
45,0.026503000408411,0.0268660001456737,0.0253219995647668,0.0228599999099969,0.0226980000734329,0.0234769992530345,0.0253500007092952,0.0268990006297826,0,SP012-ORA2
45,0.026503000408411,0.0268660001456737,0.0253219995647668,0.0228599999099969,0.0226980000734329,0.0234769992530345,0.0253500007092952,0.0268990006297826,0,SP012-ORA2
45,0.026503000408411,0.0268660001456737,0.0253219995647668,0.0228599999099969,0.0226980000734329,0.0234769992530345,0.0253500007092952,0.0268990006297826,0,SP012-ORA2
45,0.026503000408411,0.0268660001456737,0.0253219995647668,0.0228599999099969,0.0226980000734329,0.0234769992530345,0.0253500007092952,0.0268990006297826,0,SP012-ORA2
50,0.0189869999885559,0.0196790006011724,0.0179219990968704,0.0158510003238916,0.0159019995480775,0.0168699994683265,0.0185010004788637,0.0198430009186267,0,SP012-ORA2
50,0.0189869999885559,0.0196790006011724,0.0179219990968704,0.0158510003238916,0.0159019995480775,0.0168699994683265,0.0185010004788637,0.0198430009186267,0,SP012-ORA2
50,0.0189869999885559,0.0196790006011724,0.0179219990968704,0.0158510003238916,0.0159019995480775,0.0168699994683265,0.0185010004788637,0.0198430009186267,0,SP012-ORA2
50,0.0189869999885559,0.0196790006011724,0.0179219990968704,0.0158510003238916,0.0159019995480775,0.0168699994683265,0.0185010004788637,0.0198430009186267,0,SP012-ORA2
50,0.0189869999885559,0.0196790006011724,0.0179219990968704,0.0158510003238916,0.0159019995480775,0.0168699994683265,0.0185010004788637,0.0198430009186267,0,SP012-ORA2
50,0.0189869999885559,0.0196790006011724,0.0179219990968704,0.0158510003238916,0.0159019995480775,0.0168699994683265,0.0185010004788637,0.0198430009186267,0,SP012-ORA2
50,0.0189869999885559,0.0196790006011724,0.0179219990968704,0.0158510003238916,0.0159019995480775,0.0168699994683265,0.0185010004788637,0.0198430009186267,0,SP012-ORA2
50,0.0189869999885559,0.0196790006011724,0.0179219990968704,0.0158510003238916,0.0159019995480775,0.0168699994683265,0.0185010004788637,0.0198430009186267,0,SP012-ORA2
50,0.0189869999885559,0.0196790006011724,0.0179219990968704,0.0158510003238916,0.0159019995480775,0.0168699994683265,0.0185010004788637,0.0198430009186267,0,SP012-ORA2
50,0.0189869999885559,0.0196790006011724,0.0179219990968704,0.0158510003238916,0.0159019995480775,0.0168699994683265,0.0185010004788637,0.0198430009186267,0,SP012-ORA2
60,0.0250640008598566,0.0254319999366998,0.0225879997014999,0.0195090007036924,0.0193900000303983,0.020075999200344,0.0222020000219345,0.0234849993139505,0,SP012-ORA2
60,0.0250640008598566,0.0254319999366998,0.0225879997014999,0.0195090007036924,0.0193900000303983,0.020075999200344,0.0222020000219345,0.0234849993139505,0,SP012-ORA2
